日期(執行日),股票代號,股票名稱,動作,買進價格,賣出價格,買進股數(股),賣出股數(股),個人漲跌幅(%),最大虧損MAE(%),異動金額(元),當下總資產估算(元)
2021-12-01,6523,達爾膚,🛒 新進買入,146.5,,20127040,0,0.56,0.0,2948611414,14743057073
2021-12-02,3046,建碁,🛒 新進買入,41.9,,73409258,0,-7.29,-6.97,3075847927,15379239637
2021-12-02,3508,位速,🚫 清倉賣出,,56.0,0,54925855,1.79,-10.99,3075847927,15379239637
2021-12-02,3672,康聯訊,🛒 新進買入,37.65,,81695828,0,-4.76,-7.35,3075847927,15379239637
2021-12-02,6523,達爾膚,🚫 清倉賣出,,143.0,0,21509426,0.56,0.0,3075847927,15379239637
2021-12-03,2497,怡利電,🛒 新進買入,67.8,,46124310,0,17.53,0.0,3127228228,15636141143
2021-12-03,3046,建碁,🚫 清倉賣出,,39.0,0,80185339,-7.29,-6.97,3127228228,15636141143
2021-12-03,3672,康聯訊,🚫 清倉賣出,,36.0,0,86867450,-4.76,-7.35,3127228228,15636141143
2021-12-03,8121,越峰,🛒 新進買入,55.0,,56858695,0,-2.21,-0.41,3127228228,15636141143
2021-12-07,3672,康聯訊,🛒 新進買入,37.0,,82463777,0,11.05,0.0,3051159753,15255798769
2021-12-07,5236,凌陽創新,🚫 清倉賣出,,168.0,0,18161665,4.59,-0.05,3051159753,15255798769
2021-12-08,3294,英濟,🛒 新進買入,37.1,,83014107,0,-8.31,-15.27,3079823398,15399116991
2021-12-08,3444,利機,🚫 清倉賣出,,69.1,0,44570526,4.28,-1.11,3079823398,15399116991
2021-12-10,3016,嘉晶,🚫 清倉賣出,,141.5,0,22128176,-0.39,-3.23,3131136935,15655684675
2021-12-10,5245,智晶,🛒 新進買入,91.8,,34108245,0,4.38,0.0,3131136935,15655684675
2021-12-13,3672,康聯訊,🚫 清倉賣出,,41.25,0,75978970,11.05,0.0,3134132553,15670662767
2021-12-13,6235,華孚,🛒 新進買入,32.55,,96286714,0,15.36,-4.65,3134132553,15670662767
2021-12-15,2497,怡利電,📈 加碼微調,81.0,,10357946,0,17.53,0.0,838993693,16779873865
2021-12-15,3294,英濟,📈 加碼微調,34.0,,24676285,0,-8.31,-15.27,838993693,16779873865
2021-12-15,5245,智晶,📈 加碼微調,91.0,,9219710,0,4.38,0.0,838993693,16779873865
2021-12-15,6235,華孚,📈 加碼微調,30.85,,27195905,0,15.36,-4.65,838993693,16779873865
2021-12-15,8121,越峰,🚫 清倉賣出,,54.0,0,62147680,-2.21,-0.41,3355974773,16779873865
2021-12-17,2497,怡利電,🚫 清倉賣出,,80.0,0,47994895,17.53,0.0,3839591606,15358366427
2021-12-17,3294,英濟,📉 減碼微調,,33.5,0,22922934,-8.31,-15.27,767918321,15358366427
2021-12-17,5245,智晶,📉 減碼微調,,97.0,0,7916683,4.38,0.0,767918321,15358366427
2021-12-17,6118,建達,🛒 新進買入,43.15,,71185939,0,14.26,-5.84,3071673285,15358366427
2021-12-17,6235,華孚,📉 減碼微調,,32.3,0,23774561,15.36,-4.65,767918321,15358366427
2021-12-17,6514,芮特-KY,🛒 新進買入,86.2,,35634260,0,-2.13,-3.99,3071673285,15358366427
2021-12-20,2405,輔信,🛒 新進買入,17.8,,175345049,0,4.08,-0.61,3121141888,15605709441
2021-12-20,3294,英濟,🚫 清倉賣出,,34.15,0,91395077,-8.31,-15.27,3121141888,15605709441
2021-12-21,3508,位速,🛒 新進買入,65.2,,45702083,0,11.52,-0.35,2979775867,14898879338
2021-12-21,6514,芮特-KY,🚫 清倉賣出,,84.7,0,35180352,-2.13,-3.99,2979775867,14898879338
2021-12-22,2405,輔信,🚫 清倉賣出,,18.6,0,162618493,4.08,-0.61,3024703977,15123519888
2021-12-22,2406,國碩,🛒 新進買入,34.85,,86792079,0,-5.68,-10.95,3024703977,15123519888
2021-12-22,3687,歐買尬,🛒 新進買入,190.5,,15877711,0,7.19,-1.36,3024703977,15123519888
2021-12-22,5245,智晶,🚫 清倉賣出,,96.2,0,31441829,4.38,0.0,3024703977,15123519888
2021-12-23,2405,輔信,🛒 新進買入,19.45,,159966219,0,2.42,-1.08,3111342967,15556714837
2021-12-23,6235,華孚,🚫 清倉賣出,,37.7,0,82528991,15.36,-4.65,3111342967,15556714837
2021-12-27,2405,輔信,🚫 清倉賣出,,20.0,0,161647812,2.42,-1.08,3232956255,16164781277
2021-12-27,3491,昇達科,🛒 新進買入,215.0,,15037005,0,-8.97,-15.16,3232956255,16164781277
2022-01-03,2406,國碩,📈 加碼微調,34.95,,23598125,0,-5.68,-10.95,824754501,16495090022
2022-01-03,3491,昇達科,📈 加碼微調,217.0,,3800711,0,-8.97,-15.16,824754501,16495090022
2022-01-03,3508,位速,🚫 清倉賣出,,73.0,0,45192027,11.52,-0.35,3299018004,16495090022
2022-01-03,3687,歐買尬,📈 加碼微調,198.0,,4165426,0,7.19,-1.36,824754501,16495090022
2022-01-03,6111,光聚晶電,🛒 新進買入,102.0,,40429142,0,0.58,-6.91,4123772505,16495090022
2022-01-03,6118,建達,🚫 清倉賣出,,49.5,0,66646828,14.26,-5.84,3299018004,16495090022
2022-01-04,2406,國碩,📉 減碼微調,,34.5,0,24050593,-5.68,-10.95,829745467,16594909348
2022-01-04,3491,昇達科,📉 減碼微調,,213.0,0,3895518,-8.97,-15.16,829745467,16594909348
2022-01-04,3687,歐買尬,📉 減碼微調,,195.5,0,4244222,7.19,-1.36,829745467,16594909348
2022-01-04,6111,光聚晶電,📉 減碼微調,,100.0,0,8297454,0.58,-6.91,829745467,16594909348
2022-01-04,6158,禾昌,🛒 新進買入,55.8,,59479961,0,-1.82,-3.27,3318981869,16594909348
2022-01-05,4755,三福,🛒 新進買入,173.0,,19197899,0,-12.49,-14.78,3321236598,16606182992
2022-01-05,6158,禾昌,🚫 清倉賣出,,55.0,0,60386119,-1.82,-3.27,3321236598,16606182992
2022-01-06,2406,國碩,🚫 清倉賣出,,33.0,0,102333896,-5.68,-10.95,3377018583,16885092918
2022-01-06,6158,禾昌,🛒 新進買入,55.0,,61400337,0,-13.07,-14.59,3377018583,16885092918
2022-01-07,3687,歐買尬,🚫 清倉賣出,,205.0,0,16081831,7.19,-1.36,3296775477,16483877387
2022-01-07,8440,綠電,🛒 新進買入,27.5,,119882744,0,19.16,0.0,3296775477,16483877387
2022-01-10,2323,中環,🛒 新進買入,12.85,,251290233,0,-3.88,-8.21,3229079496,16145397483
2022-01-10,8440,綠電,🚫 清倉賣出,,32.9,0,98148312,19.16,0.0,3229079496,16145397483
2022-01-11,2359,所羅門,🛒 新進買入,26.5,,123741390,0,-11.11,-10.99,3279146851,16395734257
2022-01-11,3491,昇達科,🚫 清倉賣出,,196.5,0,16687770,-8.97,-15.16,3279146851,16395734257
2022-01-11,6111,光聚晶電,🚫 清倉賣出,,103.0,0,31836377,0.58,-6.91,3279146851,16395734257
2022-01-11,8440,綠電,🛒 新進買入,34.95,,93823944,0,-24.48,-28.36,3279146851,16395734257
2022-01-14,2323,中環,📈 加碼微調,11.7,,66731708,0,-3.88,-8.21,780760984,15615219685
2022-01-14,2359,所羅門,📈 加碼微調,25.0,,31230439,0,-11.11,-10.99,780760984,15615219685
2022-01-14,4755,三福,📈 加碼微調,149.0,,5240006,0,-12.49,-14.78,780760984,15615219685
2022-01-14,4946,辣椒,🛒 新進買入,77.8,,50177441,0,-21.01,-20.73,3903804921,15615219685
2022-01-14,6158,禾昌,🚫 清倉賣出,,48.0,0,65063415,-13.07,-14.59,3123043937,15615219685
2022-01-14,8440,綠電,🚫 清倉賣出,,26.5,0,117850714,-24.48,-28.36,3123043937,15615219685
2022-01-19,4755,三福,🚫 清倉賣出,,152.0,0,24996562,-12.49,-14.78,3799477525,15197910100
2022-01-20,2323,中環,🚫 清倉賣出,,12.4,0,299432877,-3.88,-8.21,3712967676,14851870707
2022-01-20,2359,所羅門,🚫 清倉賣出,,23.65,0,156996519,-11.11,-10.99,3712967676,14851870707
2022-01-20,8450,霹靂,🛒 新進買入,43.2,,85948325,0,8.37,-11.62,3712967676,14851870707
2022-01-25,4946,辣椒,🚫 清倉賣出,,61.7,0,57652110,-21.01,-20.73,3557135237,14228540951
2022-02-10,1529,樂事綠能,🛒 新進買入,31.8,,110065912,0,-0.71,-5.71,3500096029,14000384118
2022-02-10,8450,霹靂,🚫 清倉賣出,,47.0,0,74470128,8.37,-11.62,3500096029,14000384118
2022-02-10,8454,富邦媒,🛒 新進買入,1120.0,,3125085,0,-2.62,-10.31,3500096029,14000384118
2022-02-11,3219,倚強科,🛒 新進買入,116.0,,30969373,0,-1.25,0.0,3592447361,14369789446
2022-02-16,2497,怡利電,🛒 新進買入,97.2,,38069828,0,16.31,0.0,3700387330,14801549322
2022-02-18,1529,樂事綠能,📉 減碼微調,,32.0,0,23603541,-0.71,-5.71,755313326,15106266537
2022-02-18,2497,怡利電,📉 減碼微調,,102.0,0,7405032,16.31,0.0,755313326,15106266537
2022-02-18,3219,倚強科,📉 減碼微調,,125.0,0,6042506,-1.25,0.0,755313326,15106266537
2022-02-18,8440,綠電,🛒 新進買入,39.4,,76681556,0,-11.14,-6.01,3021253307,15106266537
2022-02-18,8454,富邦媒,📉 減碼微調,,1130.0,0,668418,-2.62,-10.31,755313326,15106266537
2022-02-22,3066,李洲,🛒 新進買入,43.5,,70000892,0,-6.23,-5.91,3045038828,15225194143
2022-02-22,8454,富邦媒,🚫 清倉賣出,,1095.0,0,2780857,-2.62,-10.31,3045038828,15225194143
2022-02-23,3219,倚強科,🚫 清倉賣出,,115.0,0,26511980,-1.25,0.0,3048877733,15244388666
2022-02-23,5321,美而快,🛒 新進買入,147.0,,20740664,0,-0.06,-8.21,3048877733,15244388666
2022-02-24,1529,樂事綠能,🚫 清倉賣出,,31.7,0,93274622,-0.71,-5.71,2956805517,14784027587
2022-02-24,2497,怡利電,📈 加碼微調,114.5,,6455907,0,16.31,0.0,739201379,14784027587
2022-02-24,3066,李洲,📈 加碼微調,43.15,,17130970,0,-6.23,-5.91,739201379,14784027587
2022-02-24,5321,美而快,📈 加碼微調,143.0,,5169240,0,-0.06,-8.21,739201379,14784027587
2022-02-24,8440,綠電,📈 加碼微調,39.65,,18643162,0,-11.14,-6.01,739201379,14784027587
2022-02-25,2497,怡利電,📉 減碼微調,,116.0,0,6616163,16.31,0.0,767474943,15349498877
2022-02-25,2745,五福,🛒 新進買入,39.2,,78313769,0,-4.71,-6.8,3069899775,15349498877
2022-02-25,3066,李洲,📉 減碼微調,,45.0,0,17054998,-6.23,-5.91,767474943,15349498877
2022-02-25,5321,美而快,📉 減碼微調,,136.0,0,5643198,-0.06,-8.21,767474943,15349498877
2022-02-25,8440,綠電,📉 減碼微調,,38.6,0,19882770,-11.14,-6.01,767474943,15349498877
2022-03-01,2743,山富,🛒 新進買入,37.6,,77939010,0,-3.44,-13.74,2930506802,14652534013
2022-03-01,2745,五福,🚫 清倉賣出,,37.5,0,78146848,-4.71,-6.8,2930506802,14652534013
2022-03-03,2497,怡利電,🚫 清倉賣出,,113.5,0,26452351,16.31,0.0,3002341945,15011709727
2022-03-03,2745,五福,🛒 新進買入,37.25,,80599783,0,-12.83,-15.74,3002341945,15011709727
2022-03-04,3066,李洲,🚫 清倉賣出,,40.95,0,73017632,-6.23,-5.91,2990072059,14950360296
2022-03-04,5301,寶得利,🛒 新進買入,16.9,,176927340,0,-23.68,-21.93,2990072059,14950360296
2022-03-07,2497,怡利電,🛒 新進買入,106.0,,29032875,0,-3.21,-9.01,3077484841,15387424207
2022-03-07,8440,綠電,🚫 清倉賣出,,35.15,0,87552911,-11.14,-6.01,3077484841,15387424207
2022-03-08,1435,中福,🛒 新進買入,48.4,,58363716,0,18.54,0.0,2824803864,14124019321
2022-03-08,5301,寶得利,🚫 清倉賣出,,12.95,0,218131572,-23.68,-21.93,2824803864,14124019321
2022-03-10,1435,中福,📈 加碼微調,61.9,,10422486,0,18.54,0.0,645151929,12903038593
2022-03-10,2497,怡利電,📈 加碼微調,107.0,,6029457,0,-3.21,-9.01,645151929,12903038593
2022-03-10,2743,山富,📈 加碼微調,36.8,,17531302,0,-3.44,-13.74,645151929,12903038593
2022-03-10,2745,五福,🚫 清倉賣出,,32.6,0,79159745,-12.83,-15.74,2580607718,12903038593
2022-03-10,5301,寶得利,🛒 新進買入,13.0,,248135357,0,16.46,0.0,3225759648,12903038593
2022-03-10,5321,美而快,🚫 清倉賣出,,147.5,0,17495645,-0.06,-8.21,2580607718,12903038593
2022-03-11,2024,志聯,🛒 新進買入,26.05,,127557907,0,5.91,-6.57,3322883482,13291533930
2022-03-11,5301,寶得利,🚫 清倉賣出,,15.2,0,218610755,16.46,0.0,3322883482,13291533930
2022-03-15,2743,山富,🚫 清倉賣出,,36.45,0,95962022,-3.44,-13.74,3497815738,13991262952
2022-03-17,2497,怡利電,🚫 清倉賣出,,103.0,0,32761342,-3.21,-9.01,3374418282,13497673128
2022-03-18,1435,中福,🚫 清倉賣出,,57.6,0,58458463,18.54,0.0,3367207519,13468830077
2022-03-23,2024,志聯,🚫 清倉賣出,,27.7,0,128260813,5.91,-6.57,3552824527,14211298111
2022-03-23,4804,F-大略,🛒 新進買入,12.35,,287678099,0,24.61,0.0,3552824527,14211298111
2022-03-28,1432,大魯閣,🛒 新進買入,15.25,,236262711,0,-11.17,-14.79,3603006357,14412025431
2022-03-29,8440,綠電,🛒 新進買入,66.0,,55515892,0,16.66,0.0,3664048902,14656195608
2022-03-30,1432,大魯閣,📉 減碼微調,,14.7,0,50922635,-11.17,-14.79,748562741,14971254822
2022-03-30,4804,F-大略,📉 減碼微調,,14.8,0,50578563,24.61,0.0,748562741,14971254822
2022-03-30,5321,美而快,🛒 新進買入,144.0,,20793409,0,0.99,-2.13,2994250964,14971254822
2022-03-30,6241,易通展,🛒 新進買入,37.4,,80060186,0,3.47,-10.47,2994250964,14971254822
2022-03-30,8440,綠電,📉 減碼微調,,67.5,0,11089818,16.66,0.0,748562741,14971254822
2022-03-31,3011,今皓,🛒 新進買入,18.1,,163399975,0,16.11,-0.6,2957539549,14787697747
2022-03-31,4804,F-大略,🚫 清倉賣出,,15.45,0,191426508,24.61,0.0,2957539549,14787697747
2022-04-06,1432,大魯閣,🚫 清倉賣出,,13.6,0,216233101,-11.17,-14.79,2940770178,14703850893
2022-04-06,5603,陸海,🛒 新進買入,50.5,,58233072,0,13.21,0.0,2940770178,14703850893
2022-04-13,3011,今皓,📈 加碼微調,21.5,,36989865,0,16.11,-0.6,795282111,15905642224
2022-04-13,5321,美而快,🚫 清倉賣出,,146.0,0,21788550,0.99,-2.13,3181128444,15905642224
2022-04-13,5603,陸海,📈 加碼微調,56.0,,14201466,0,13.21,0.0,795282111,15905642224
2022-04-13,6241,易通展,🚫 清倉賣出,,38.85,0,81882328,3.47,-10.47,3181128444,15905642224
2022-04-13,8440,綠電,📈 加碼微調,75.5,,10533537,0,16.66,0.0,795282111,15905642224
2022-04-14,1453,大將,🛒 新進買入,14.85,,270686510,0,-0.73,-1.39,4019694679,16078778719
2022-04-14,3011,今皓,🚫 清倉賣出,,21.1,0,190506856,16.11,-0.6,4019694679,16078778719
2022-04-14,8440,綠電,🚫 清倉賣出,,77.3,0,52001224,16.66,0.0,4019694679,16078778719
2022-04-15,4133,亞諾法,🛒 新進買入,77.0,,51724363,0,-13.98,-13.68,3982776006,15931104027
2022-04-18,4736,泰博,🛒 新進買入,295.0,,13662542,0,-1.75,-14.62,4030450096,16121800386
2022-04-18,5309,系統電,🛒 新進買入,41.35,,97471586,0,-0.27,-2.46,4030450096,16121800386
2022-04-18,5603,陸海,🚫 清倉賣出,,57.4,0,70216900,13.21,0.0,4030450096,16121800386
2022-04-20,1453,大將,🚫 清倉賣出,,14.8,0,273775140,-0.73,-1.39,4051872083,16207488332
2022-04-20,4148,全宇生技-KY,🛒 新進買入,89.9,,45070879,0,3.04,-0.16,4051872083,16207488332
2022-04-21,4148,全宇生技-KY,🚫 清倉賣出,,93.0,0,42096356,3.04,-0.16,3914961112,15659844451
2022-04-21,5309,系統電,🚫 清倉賣出,,41.4,0,94564278,-0.27,-2.46,3914961112,15659844451
2022-04-21,6598,ABC-KY,🛒 新進買入,52.0,,75287713,0,-12.27,-23.59,3914961112,15659844451
2022-04-25,1760,寶齡,🛒 新進買入,150.0,,26432595,0,-16.33,-22.37,3964889293,15859557173
2022-04-29,4106,雃博,🛒 新進買入,35.1,,110499297,0,-14.58,-17.99,3878525357,15514101429
2022-04-29,4133,亞諾法,🚫 清倉賣出,,66.5,0,58323689,-13.98,-13.68,3878525357,15514101429
2022-05-03,1760,寶齡,📉 減碼微調,,139.5,0,5269437,-16.33,-22.37,735086534,14701730698
2022-05-03,4106,雃博,📉 減碼微調,,35.4,0,20765156,-14.58,-17.99,735086534,14701730698
2022-05-03,4133,亞諾法,🛒 新進買入,68.2,,43113579,0,-12.37,-12.65,2940346139,14701730698
2022-05-03,4736,泰博,📉 減碼微調,,290.0,0,2534781,-1.75,-14.62,735086534,14701730698
2022-05-03,6598,ABC-KY,📉 減碼微調,,44.5,0,16518798,-12.27,-23.59,735086534,14701730698
2022-05-04,4148,全宇生技-KY,🛒 新進買入,85.6,,34254660,0,-2.95,-3.55,2932198960,14660994800
2022-05-04,4736,泰博,🚫 清倉賣出,,291.0,0,10076285,-1.75,-14.62,2932198960,14660994800
2022-05-04,6492,生華科,🛒 新進買入,91.0,,32221966,0,-6.96,-8.61,2932198960,14660994800
2022-05-04,6598,ABC-KY,🚫 清倉賣出,,45.8,0,64021811,-12.27,-23.59,2932198960,14660994800
2022-05-05,1453,大將,🛒 新進買入,21.0,,137973933,0,17.87,-1.95,2897452596,14487262980
2022-05-05,4133,亞諾法,🚫 清倉賣出,,60.0,0,48290876,-12.37,-12.65,2897452596,14487262980
2022-05-05,4148,全宇生技-KY,🚫 清倉賣出,,83.4,0,34741637,-2.95,-3.55,2897452596,14487262980
2022-05-05,8087,麗升能源,🛒 新進買入,48.8,,59374028,0,10.01,-2.51,2897452596,14487262980
2022-05-06,1453,大將,📈 加碼微調,20.9,,32594820,0,17.87,-1.95,681231750,13624635019
2022-05-06,1760,寶齡,📈 加碼微調,125.0,,5449854,0,-16.33,-22.37,681231750,13624635019
2022-05-06,4106,雃博,📈 加碼微調,32.5,,20960976,0,-14.58,-17.99,681231750,13624635019
2022-05-06,6492,生華科,🚫 清倉賣出,,85.0,0,32057964,-6.96,-8.61,2724927003,13624635019
2022-05-06,8087,麗升能源,📈 加碼微調,47.0,,14494292,0,10.01,-2.51,681231750,13624635019
2022-05-10,1760,寶齡,🚫 清倉賣出,,126.0,0,27475159,-16.33,-22.37,3461870159,13847480637
2022-05-10,4106,雃博,🚫 清倉賣出,,30.1,0,115012297,-14.58,-17.99,3461870159,13847480637
2022-05-10,6241,易通展,🛒 新進買入,41.35,,83721164,0,-13.28,-26.27,3461870159,13847480637
2022-05-12,4116,明基醫,🛒 新進買入,50.6,,68237058,0,13.19,-10.22,3452795146,13811180587
2022-05-12,8087,麗升能源,🚫 清倉賣出,,53.9,0,64059279,10.01,-2.51,3452795146,13811180587
2022-05-17,1453,大將,🚫 清倉賣出,,24.85,0,124925422,17.87,-1.95,3104396748,12417586994
2022-05-17,4804,F-大略,🛒 新進買入,14.5,,214096327,0,13.34,-3.15,3104396748,12417586994
2022-05-17,6113,亞矽,🛒 新進買入,20.1,,154447599,0,35.78,0.0,3104396748,12417586994
2022-05-20,6241,易通展,🚫 清倉賣出,,36.0,0,96807151,-13.28,-26.27,3485057447,13940229790
2022-05-23,2482,連宇,🛒 新進買入,20.7,,137418856,0,0.09,-11.88,2844570339,14222851699
2022-05-23,2743,山富,🛒 新進買入,54.1,,52579858,0,24.46,0.0,2844570339,14222851699
2022-05-23,4116,明基醫,📉 減碼微調,,57.0,0,12476185,13.19,-10.22,711142584,14222851699
2022-05-23,4804,F-大略,📉 減碼微調,,14.6,0,48708396,13.34,-3.15,711142584,14222851699
2022-05-23,6113,亞矽,📉 減碼微調,,23.9,0,29754919,35.78,0.0,711142584,14222851699
2022-05-24,3535,晶彩科,🛒 新進買入,30.4,,96982113,0,6.49,-0.21,2948256247,14741281237
2022-05-24,4804,F-大略,🚫 清倉賣出,,16.5,0,178682196,13.34,-3.15,2948256247,14741281237
2022-05-26,1453,大將,🛒 新進買入,27.0,,109485096,0,34.65,0.0,2956097601,14780488009
2022-05-26,4116,明基醫,🚫 清倉賣出,,57.5,0,51410393,13.19,-10.22,2956097601,14780488009
2022-05-27,1524,耿鼎,🛒 新進買入,18.7,,167556948,0,10.26,0.0,3133314938,15666574690
2022-05-27,6113,亞矽,🚫 清倉賣出,,27.4,0,114354559,35.78,0.0,3133314938,15666574690
2022-05-31,1568,倉佑,🛒 新進買入,26.0,,128969267,0,6.78,-3.51,3353200943,16766004715
2022-05-31,2482,連宇,🚫 清倉賣出,,20.8,0,161211583,0.09,-11.88,3353200943,16766004715
2022-06-02,2743,山富,🚫 清倉賣出,,67.6,0,50811497,24.46,0.0,3434857224,17174286122
2022-06-02,3466,德晉,🛒 新進買入,29.65,,115846786,0,-11.48,-10.67,3434857224,17174286122
2022-06-08,3535,晶彩科,🚫 清倉賣出,,32.5,0,110424433,6.49,-0.21,3588794093,17943970466
2022-06-08,8068,全達,🛒 新進買入,39.5,,90855546,0,-0.9,-2.2,3588794093,17943970466
2022-06-09,3466,德晉,🚫 清倉賣出,,26.35,0,136399974,-11.48,-10.67,3594139329,17970696647
2022-06-09,5258,虹堡,🛒 新進買入,61.1,,58823884,0,-4.63,-14.12,3594139329,17970696647
2022-06-09,8068,全達,🚫 清倉賣出,,39.3,0,91453926,-0.9,-2.2,3594139329,17970696647
2022-06-09,8097,常珵,🛒 新進買入,81.6,,44045825,0,-4.18,-7.15,3594139329,17970696647
2022-06-10,1453,大將,🚫 清倉賣出,,36.5,0,95368093,34.65,0.0,3480935421,17404677107
2022-06-10,2745,五福,🛒 新進買入,53.7,,64821888,0,-5.4,-9.17,3480935421,17404677107
2022-06-13,1524,耿鼎,🚫 清倉賣出,,20.7,0,171758147,10.26,0.0,3555393657,17776968286
2022-06-13,1568,倉佑,🚫 清倉賣出,,27.55,0,129052401,6.78,-3.51,3555393657,17776968286
2022-06-13,2364,倫飛,🛒 新進買入,33.65,,105658058,0,-14.16,-16.38,3555393657,17776968286
2022-06-13,8068,全達,🛒 新進買入,37.95,,93686262,0,8.0,0.0,3555393657,17776968286
2022-06-15,4402,郡都開發,🛒 新進買入,12.9,,293755980,0,-5.03,-10.9,3789452145,18947260728
2022-06-15,8068,全達,🚫 清倉賣出,,41.15,0,92088752,8.0,0.0,3789452145,18947260728
2022-06-17,3252,海灣,🛒 新進買入,23.7,,153357075,0,10.11,-5.11,3634562678,18172813394
2022-06-17,4402,郡都開發,🚫 清倉賣出,,12.3,0,295492900,-5.03,-10.9,3634562678,18172813394
2022-06-21,2364,倫飛,🚫 清倉賣出,,29.0,0,124556754,-14.16,-16.38,3612145882,18060729411
2022-06-21,3494,誠研,🛒 新進買入,7.2,,501686928,0,13.44,0.0,3612145882,18060729411
2022-06-21,4402,郡都開發,🛒 新進買入,10.55,,342383495,0,18.49,0.0,3612145882,18060729411
2022-06-21,8097,常珵,🚫 清倉賣出,,78.5,0,46014597,-4.18,-7.15,3612145882,18060729411
2022-06-22,2745,五福,🚫 清倉賣出,,51.0,0,66090242,-5.4,-9.17,3370602354,16853011772
2022-06-22,3252,海灣,📈 加碼微調,23.1,,36478380,0,10.11,-5.11,842650588,16853011772
2022-06-22,3494,誠研,📈 加碼微調,7.81,,107893801,0,13.44,0.0,842650588,16853011772
2022-06-22,4402,郡都開發,📈 加碼微調,11.35,,74242342,0,18.49,0.0,842650588,16853011772
2022-06-22,5258,虹堡,📈 加碼微調,61.8,,13635122,0,-4.63,-14.12,842650588,16853011772
2022-06-23,5258,虹堡,🚫 清倉賣出,,58.5,0,77300819,-4.63,-14.12,4522097958,18088391834
