股票代號,股票名稱,買進日期,賣出日期,買進價格,賣出價格,個人漲跌幅(%),同期大盤漲跌幅(%),最大虧損MAE(%),RSI_14,乖離率20MA(%),外資買賣超(股),投信買賣超(股),散戶融資增減(張),營收年增率(%)
3287,廣寰科,2023-12-21,2023-12-27,,,-8.26,1.98,-8.99,98.77,30.220000000000002,851130.0,0.0,0.0,145.83
5426,振發,2023-12-19,2023-12-29,,,2.37,2.02,0.0,84.08,40.63,1104925.0,0.0,0.0,-50.81
6593,台灣銘板,2023-12-19,2023-12-29,,,-12.23,2.02,-20.48,66.96,6.2,-94000.0,0.0,0.0,57.68
3287,廣寰科,2023-12-29,2024-01-02,,,-10.66,-0.43,-7.74,63.98,4.12,42000.0,0.0,0.0,145.83
6643,M31,2023-12-20,2024-01-02,,,9.16,1.24,-1.86,46.8,-4.03,-262812.0,-117000.0,0.0,-14.2
5314,世紀*,2024-01-02,2024-01-03,,,0.12,-1.65,-0.44,71.08,15.78,43000.0,0.0,0.0,4098.18
5432,新門,2023-12-29,2024-01-05,,,-5.25,-2.23,-4.92,61.17,3.32,-1000.0,0.0,0.0,33.17
8227,巨有科技,2023-12-26,2024-01-08,,,9.64,-0.94,0.0,46.15,-5.55,-19999.0,0.0,0.0,20.06
5314,世紀*,2024-01-08,2024-01-09,,,5.02,-0.21,0.0,60.21,4.84,9000.0,0.0,0.0,4098.18
8054,安國,2023-12-27,2024-01-11,,,10.72,-1.87,-5.62,73.4,19.42,3249030.0,118000.0,0.0,28.29
6231,系微,2024-01-03,2024-01-17,,,3.46,-2.19,-3.92,76.64,18.88,1022025.0,0.0,0.0,8.4
8059,凱碩,2024-01-02,2024-01-19,,,12.61,-0.89,0.0,97.75,50.33,-613000.0,0.0,0.0,-23.9
5314,世紀*,2024-01-19,2024-01-22,,,-3.66,0.76,-6.19,82.7,35.79,22000.0,0.0,0.0,334.14
6113,亞矽,2024-01-10,2024-01-24,,,16.21,2.35,-3.69,95.79,45.660000000000004,1731000.0,0.0,0.0,6.02
3086,華義*,2024-01-15,2024-01-25,,,16.15,2.6,-2.42,50.0,0.16999999999999998,-248000.0,0.0,0.0,82.91
4529,淳紳,2024-01-25,2024-01-26,,,-3.02,-0.04,-2.68,84.54,31.759999999999998,-5000.0,0.0,0.0,177.96
8227,巨有科技,2024-01-17,2024-01-29,,,16.06,5.58,-4.55,78.64,15.879999999999999,538000.0,0.0,0.0,341.48
8467,波力-KY,2024-01-16,2024-01-30,,,-0.69,3.96,-6.83,76.79,19.85,95000.0,0.0,0.0,8.31
5314,世紀*,2024-01-24,2024-01-31,,,33.62,0.08,0.0,82.03,32.4,34000.0,0.0,0.0,334.14
3228,金麗科,2024-01-22,2024-02-01,,,17.35,0.86,0.0,79.65,17.05,458000.0,0.0,0.0,9.05
4529,淳紳,2024-01-29,2024-02-01,,,28.16,-0.84,0.0,81.23,22.58,1000.0,0.0,0.0,177.96
6187,萬潤,2024-01-26,2024-02-16,,,16.72,3.4,0.0,78.05,13.569999999999999,1391000.0,-165000.0,0.0,112.94
6465,威潤,2024-02-15,2024-02-16,,,1.29,-0.2,0.0,77.32,21.98,-39000.0,0.0,0.0,169.73
5314,世紀*,2024-02-16,2024-02-19,,,7.0,0.15,0.0,74.23,30.56,-21001.0,0.0,0.0,49674.73
6535,順藥,2024-01-30,2024-02-20,,,15.29,3.98,0.0,82.16,37.44,-44000.0,0.0,0.0,-0.63
3268,海德威,2024-02-20,2024-02-21,,,-3.46,-0.41,-3.86,86.21,21.84,322000.0,0.0,0.0,42.0
6229,研通,2024-02-15,2024-02-21,,,0.87,0.17,-1.31,75.51,20.4,-204000.0,0.0,0.0,30.14
3360,尚立,2024-02-05,2024-02-22,,,-8.66,4.18,-9.52,85.34,36.49,507312.0,0.0,0.0,-53.91
8227,巨有科技,2024-02-16,2024-02-27,,,-4.67,1.33,-9.96,63.51,3.8,292400.0,0.0,0.0,27.64
3362,先進光,2024-02-27,2024-02-29,,,0.5,0.6,-0.23,85.5,28.13,1403981.0,-1000.0,0.0,70.64
6643,M31,2024-02-19,2024-03-01,,,4.46,1.61,-8.07,71.35,16.259999999999998,474907.0,-195500.0,0.0,23.99
6805,富世達,2024-02-21,2024-03-05,,,16.4,3.8,-1.81,73.78,21.36,-260992.0,83000.0,0.0,171.31
8054,安國,2024-02-21,2024-03-05,,,9.87,3.8,-6.71,58.48,6.329999999999999,1976000.0,0.0,0.0,17.0
5284,jpp-KY,2024-03-05,2024-03-07,,,15.15,1.58,0.0,84.58,25.080000000000002,242000.0,0.0,0.0,7.96
2365,昆盈,2024-02-22,2024-03-08,,,-2.87,4.95,-14.12,86.07,35.3,-1535944.0,17000.0,0.0,57.72
3362,先進光,2024-03-01,2024-03-11,,,-11.75,4.17,-16.88,84.88,25.369999999999997,664636.0,0.0,0.0,70.64
5284,jpp-KY,2024-03-08,2024-03-11,,,-9.51,-0.3,-11.74,81.06,29.220000000000002,471535.0,0.0,0.0,7.96
6187,萬潤,2024-03-05,2024-03-11,,,-5.38,1.75,-7.82,82.22,22.16,663000.0,0.0,0.0,111.83
1519,華城,2024-02-29,2024-03-12,,,0.55,5.0,-4.43,83.38,13.669999999999998,-192276.0,71009.0,0.0,266.59
5381,光譜,2024-03-11,2024-03-13,,,5.42,1.03,0.0,59.94,4.06,-5000.0,0.0,0.0,1532.66
8147,正淩,2024-03-11,2024-03-13,,,12.58,1.03,0.0,64.89,10.040000000000001,-139000.0,0.0,0.0,84.91
6442,光聖,2024-03-11,2024-03-14,,,0.77,1.08,-6.29,61.11,2.1999999999999997,251261.0,0.0,0.0,33.2
8227,巨有科技,2024-03-13,2024-03-15,,,-13.01,-1.23,-12.37,33.81,-14.97,466000.0,0.0,0.0,-53.09
2417,圓剛,2024-03-14,2024-03-19,,,-0.39,-0.26,-3.47,75.6,18.060000000000002,-647000.0,0.0,0.0,5.96
3363,上詮,2024-03-07,2024-03-21,,,-3.51,2.73,-10.65,94.13,30.28,-3121965.0,-31000.0,0.0,-21.97
3376,新日興,2024-03-12,2024-03-26,,,6.26,1.24,-4.25,67.93,11.4,-1736995.0,-413134.0,0.0,50.75
2404,漢唐,2024-03-15,2024-03-27,,,5.75,2.81,-6.21,74.46,17.32,103605.0,754283.0,0.0,-32.02
3013,晟銘電,2024-03-13,2024-03-27,,,-7.29,1.55,-16.65,71.89,14.85,3484000.0,0.0,0.0,-43.29
6643,M31,2024-03-26,2024-03-29,,,-7.11,0.88,-8.91,26.97,-11.72,-115415.0,-5000.0,0.0,19.59
8040,九暘電,2024-03-19,2024-03-29,,,-6.25,2.26,-4.52,75.44,25.81,-413000.0,0.0,0.0,-39.01
6187,萬潤,2024-03-27,2024-04-01,,,9.12,0.14,0.0,32.67,-7.180000000000001,239700.0,0.0,0.0,254.97
1519,華城,2024-03-21,2024-04-08,,,21.71,1.13,-0.93,70.78,19.16,187640.0,-89000.0,0.0,162.22
1616,億泰,2024-04-08,2024-04-09,,,4.84,1.85,0.0,65.07,13.26,83000.0,0.0,0.0,24.97
1503,士電,2024-03-27,2024-04-10,,,9.76,2.82,-10.87,89.55,50.2,-2749779.0,200000.0,0.0,9.12
6753,龍德造船,2024-03-29,2024-04-11,,,5.27,2.28,-4.11,85.16,27.93,229800.0,0.0,0.0,29.02
2359,所羅門,2024-03-29,2024-04-12,,,50.5,2.25,-0.46,95.9,50.86000000000001,3107210.0,0.0,0.0,10.01
3228,金麗科,2024-04-01,2024-04-15,,,-8.27,1.19,-11.07,58.2,10.32,-298190.0,0.0,0.0,-17.45
4909,新復興,2024-04-10,2024-04-17,,,-7.75,-2.59,-7.93,66.14,14.64,-952000.0,0.0,0.0,296.82
6187,萬潤,2024-04-12,2024-04-18,,,-4.92,-2.1,-7.81,54.44,4.21,-725200.0,-261000.0,0.0,281.03
6207,雷科,2024-04-15,2024-04-18,,,-3.53,-0.72,-3.03,85.5,37.84,-207937.0,0.0,0.0,-10.72
6197,佳必琪,2024-04-09,2024-04-19,,,-10.66,-6.04,-17.61,84.88,36.21,1171000.0,-1000.0,0.0,-4.9
6187,萬潤,2024-04-19,2024-04-24,,,-3.5,3.1,-15.84,51.62,-3.91,552200.0,0.0,0.0,281.03
6139,亞翔,2024-04-11,2024-04-25,,,2.88,-4.26,-7.61,96.65,36.89,1641936.0,244000.0,0.0,142.68
6207,雷科,2024-04-24,2024-04-25,,,0.98,-1.36,0.0,65.68,9.55,352150.0,0.0,0.0,-10.72
2363,矽統,2024-04-17,2024-04-29,,,6.04,1.4,-4.81,91.04,39.7,21111030.0,0.0,0.0,-20.19
4533,協易機,2024-04-18,2024-04-30,,,4.47,0.47,-9.26,71.55,20.080000000000002,1109550.0,0.0,0.0,41.36
3060,銘異,2024-04-30,2024-05-02,,,-3.55,-0.85,-1.28,67.41,10.51,472920.0,0.0,0.0,70.43
1514,亞力,2024-04-18,2024-05-03,,,-16.15,0.15,-23.77,83.92,41.85,-2858118.0,725000.0,0.0,19.63
4588,玖鼎電力,2024-05-03,2024-05-06,,,-5.38,0.95,-7.96,61.85,2.3,-107000.0,0.0,0.0,52.99
4768,晶呈科技,2024-04-25,2024-05-07,,,4.85,4.01,-3.81,61.66,9.45,109254.0,-165000.0,0.0,-8.05
9955,佳龍,2024-04-25,2024-05-07,,,-9.12,4.01,-9.26,65.84,10.489999999999998,771000.0,0.0,0.0,-24.63
1617,榮星,2024-05-02,2024-05-08,,,-0.59,2.36,-6.01,64.71,11.15,68000.0,0.0,0.0,-2.75
3228,金麗科,2024-04-29,2024-05-10,,,5.54,1.04,-4.43,18.69,-30.570000000000004,107140.0,0.0,0.0,35.23
2745,五福,2024-05-08,2024-05-13,,,-0.39,0.76,-1.63,71.52,17.79,99000.0,0.0,0.0,174.81
3234,光環,2024-05-07,2024-05-13,,,0.68,0.99,-0.69,66.37,14.299999999999999,-469000.0,0.0,0.0,6.19
6425,易發,2024-05-06,2024-05-16,,,-0.5,3.81,-2.15,56.71,6.6000000000000005,-722222.0,0.0,0.0,101.02
6230,尼得科超眾,2024-05-07,2024-05-17,,,-6.25,2.93,-10.06,80.04,29.49,67900.0,0.0,0.0,-37.19
4303,信立,2024-05-17,2024-05-20,,,-0.29,0.06,-1.78,46.92,-4.9,-484784.0,0.0,0.0,31.73
4562,穎漢,2024-05-16,2024-05-21,,,-9.76,-0.32,-9.6,83.38,43.19,-426000.0,0.0,0.0,-16.63
3466,德晉,2024-05-13,2024-05-23,,,16.69,3.59,-4.33,76.25,27.51,-89000.0,0.0,0.0,-78.93
8996,高力,2024-05-10,2024-05-24,,,9.33,4.14,-1.79,67.04,13.13,822882.0,-84000.0,0.0,-32.73
6442,光聖,2024-05-13,2024-05-27,,,0.19,4.54,-1.22,75.31,17.080000000000002,893010.0,0.0,0.0,74.83
2362,藍天,2024-05-23,2024-05-29,,,1.63,0.26,-3.8,86.75,28.549999999999997,1644818.0,0.0,0.0,9.47
2609,陽明,2024-05-21,2024-05-31,,,10.93,-0.29,-1.16,81.21,26.99,27244437.0,-1034000.0,0.0,35.32
2615,萬海,2024-05-20,2024-06-03,,,17.87,1.26,-3.01,84.42,27.68,20921541.0,-21488.0,0.0,24.31
2392,正崴,2024-06-03,2024-06-04,,,0.02,-0.83,-1.97,83.55,19.32,-1504285.0,-19166.0,0.0,20.08
6446,藥華藥,2024-05-24,2024-06-05,,,3.4,-0.35,-0.76,82.53,22.13,625546.0,145000.0,0.0,97.8
2392,正崴,2024-06-05,2024-06-07,,,-6.54,1.75,-6.64,80.82,13.780000000000001,-816356.0,-2738.0,0.0,20.08
2374,佳能,2024-05-27,2024-06-11,,,4.04,-0.01,-8.45,78.5,23.0,7704850.0,0.0,0.0,23.76
2392,正崴,2024-06-11,2024-06-12,,,-4.15,1.19,-3.81,67.96,7.53,680994.0,-24644.0,0.0,20.08
3363,上詮,2024-05-31,2024-06-12,,,6.84,4.18,-1.09,61.19,1.34,1461000.0,0.0,0.0,69.0
2359,所羅門,2024-05-29,2024-06-13,,,1.58,3.2,-11.66,88.48,38.04,2730598.0,0.0,0.0,-20.15
4549,桓達,2024-06-13,2024-06-14,,,-3.14,0.87,-2.8,68.24,16.509999999999998,163489.0,0.0,0.0,3.5
6231,系微,2024-06-12,2024-06-17,,,7.17,2.18,0.0,77.38,19.84,334200.0,10000.0,0.0,13.91
8996,高力,2024-06-04,2024-06-17,,,3.63,5.53,-5.5,71.09,7.88,369602.0,141000.0,0.0,-11.58
4549,桓達,2024-06-17,2024-06-19,,,-5.2,3.22,-11.46,71.3,12.93,186915.0,0.0,0.0,3.5
6695,芯鼎,2024-06-17,2024-06-19,,,-0.68,3.22,-3.45,74.19,13.33,-211000.0,0.0,0.0,-24.4
6117,迎廣,2024-06-07,2024-06-20,,,-9.68,7.37,-9.72,75.25,21.33,2235100.0,0.0,0.0,79.4
3312,弘憶股,2024-06-12,2024-06-21,,,2.78,5.73,-0.77,73.67,18.52,-279926.0,0.0,0.0,19.45
6895,宏碩系統,2024-06-20,2024-06-21,,,5.4,-0.64,0.0,91.68,36.42,27000.0,0.0,0.0,-12.05
8089,康全電訊,2024-06-19,2024-06-24,,,-2.18,-1.62,-5.87,50.55,5.83,216000.0,0.0,0.0,666.64
3122,笙泉,2024-06-19,2024-06-25,,,-12.16,-1.33,-13.43,79.14,27.47,330000.0,0.0,0.0,10.48
6442,光聖,2024-06-14,2024-06-28,,,26.31,2.63,0.0,92.75,30.380000000000003,-436000.0,0.0,0.0,117.97
3363,上詮,2024-06-28,2024-07-02,,,4.65,-0.39,0.0,47.71,-3.19,107000.0,-200000.0,0.0,14.82
6643,M31,2024-06-21,2024-07-03,,,11.63,0.11,-4.64,70.65,14.7,208869.0,97000.0,0.0,21.61
2486,一詮,2024-06-24,2024-07-04,,,15.31,3.7,-2.54,76.6,10.83,-441000.0,-448000.0,0.0,22.44
1519,華城,2024-06-21,2024-07-05,,,7.21,1.92,-4.61,81.04,21.15,1372576.0,-12175.0,0.0,103.85
6451,訊芯-KY,2024-06-25,2024-07-05,,,7.03,3.55,-0.24,71.38,22.97,250700.0,0.0,0.0,-22.71
3363,上詮,2024-07-03,2024-07-08,,,6.16,3.24,-1.61,49.15,1.32,455000.0,0.0,0.0,14.82
1784,訊聯,2024-07-08,2024-07-10,,,8.97,0.66,0.0,77.41,25.75,-299000.0,0.0,0.0,-0.97
3581,博磊,2024-07-05,2024-07-10,,,-4.04,2.07,-5.63,90.54,43.89,33000.0,0.0,0.0,17.3
4526,東台,2024-07-04,2024-07-11,,,4.06,3.88,0.0,78.74,12.17,1189000.0,0.0,0.0,-29.18
8104,錸寶,2024-07-10,2024-07-11,,,8.79,1.62,0.0,72.69,18.310000000000002,523959.0,0.0,0.0,-19.52
4526,東台,2024-07-12,2024-07-15,,,4.95,-0.1,0.0,54.15,5.33,-1245028.0,0.0,0.0,-51.39
4562,穎漢,2024-07-11,2024-07-16,,,-10.28,-1.5,-14.08,71.36,29.4,-1692100.0,0.0,0.0,15.97
6869,雲豹能源,2024-07-02,2024-07-16,,,3.92,5.37,-3.98,95.41,59.18,-1771920.0,0.0,0.0,59.43
6231,系微,2024-07-15,2024-07-18,,,7.04,-1.88,-5.99,74.08,25.779999999999998,777999.0,424000.0,0.0,38.91
3363,上詮,2024-07-18,2024-07-22,,,1.76,-4.83,0.0,62.23,4.68,-816076.0,0.0,0.0,6.52
2486,一詮,2024-07-11,2024-07-23,,,-6.76,-5.96,-9.07,61.95,2.64,-1469311.0,-3000.0,0.0,11.38
2467,志聖,2024-07-10,2024-07-26,,,-1.83,-7.51,-3.16,80.85,28.12,554150.0,-1000.0,0.0,31.33
3047,訊舟,2024-07-16,2024-07-29,,,-5.49,-7.4,-15.28,74.85,28.439999999999998,2449000.0,0.0,0.0,100.27
6187,萬潤,2024-07-16,2024-07-29,,,-0.54,-7.4,-11.94,55.43,-3.38,-275800.0,-428000.0,0.0,432.64
6231,系微,2024-07-26,2024-07-29,,,1.33,0.22,-6.29,64.46,13.930000000000001,-124000.0,53000.0,0.0,38.91
3363,上詮,2024-07-23,2024-07-30,,,-8.92,-2.74,-7.42,56.07,1.59,88078.0,0.0,0.0,6.52
4927,KY泰鼎,2024-07-29,2024-07-31,,,-0.21,0.18,-0.99,76.33,12.9,105000.0,0.0,0.0,10.05
3379,彬台,2024-07-29,2024-08-01,,,-4.14,2.23,-5.47,66.28,19.580000000000002,108000.0,0.0,0.0,21.49
6442,光聖,2024-07-22,2024-08-01,,,-6.44,1.92,-17.46,76.48,28.63,-57970.0,22000.0,0.0,121.03
2243,宏旭-KY,2024-08-01,2024-08-02,,,0.13,-4.43,0.0,71.46,19.07,219000.0,0.0,0.0,797.0
6492,生華科,2024-07-29,2024-08-05,,,-11.97,-10.44,-16.06,65.49,9.31,150000.0,0.0,0.0,0.0
3073,普格,2024-07-31,2024-08-06,,,-8.9,-7.57,-12.72,55.29,8.52,44165.0,0.0,0.0,-3.05
3228,金麗科,2024-08-02,2024-08-06,,,-20.85,-5.22,-22.3,17.55,-20.119999999999997,688033.0,0.0,0.0,99.16
6692,進能服,2024-08-05,2024-08-06,,,-10.26,3.39,-9.48,69.15,10.84,0.0,0.0,0.0,7.7
8085,福華,2024-08-01,2024-08-06,,,-14.39,-9.42,-20.08,29.81,-21.18,973000.0,-674000.0,0.0,-8.88
8089,康全電訊,2024-07-30,2024-08-06,,,-3.98,-7.65,-12.02,39.66,-6.94,-190000.0,0.0,0.0,366.98
2524,京城,2024-08-19,2024-08-21,,,-3.26,-0.76,-7.04,69.35,24.3,190000.0,-1000.0,0.0,564.82
6640,均華,2024-08-19,2024-08-21,,,1.56,-0.76,0.0,56.19,13.18,124057.0,0.0,0.0,95.82
3284,太普高,2024-08-21,2024-08-26,,,-6.1,0.05,-8.39,62.02,20.3,-714000.0,0.0,0.0,206.31
6643,M31,2024-08-19,2024-08-26,,,2.07,-0.72,-4.1,44.7,-0.43,578503.0,-53838.0,0.0,-17.39
4510,高鋒,2024-08-19,2024-08-27,,,2.87,-0.95,-6.48,72.42,17.349999999999998,635000.0,0.0,0.0,-13.83
3303,岱稜,2024-08-20,2024-08-30,,,8.1,-0.64,-0.55,73.66,21.54,-1108000.0,0.0,0.0,52.29
3284,太普高,2024-08-30,2024-09-02,,,-5.2,-0.15,-11.1,70.07,13.270000000000001,-63920.0,0.0,0.0,206.31
6187,萬潤,2024-08-21,2024-09-02,,,17.87,0.06,0.0,60.42,15.75,2191728.0,-1131000.0,0.0,471.45
3073,普格,2024-09-02,2024-09-03,,,-0.07,-0.64,-1.57,73.14,11.1,-9950.0,0.0,0.0,-0.09
4729,熒茂,2024-09-02,2024-09-03,,,-6.22,-0.64,-6.25,82.86,27.6,13000.0,0.0,0.0,-10.31
6570,維田,2024-08-26,2024-09-04,,,-11.19,-5.11,-12.54,78.59,24.990000000000002,89000.0,0.0,0.0,-13.51
2070,精湛,2024-08-26,2024-09-05,,,-7.1,-4.68,-9.09,78.74,27.36,-113000.0,0.0,0.0,32.1
3550,聯穎,2024-09-03,2024-09-05,,,-4.0,-4.08,-6.07,95.91,40.52,142000.0,0.0,0.0,-4.94
5386,青雲,2024-09-04,2024-09-06,,,-6.27,1.64,-9.52,71.92,18.86,-1032710.0,0.0,0.0,301.34
5905,南仁湖,2024-08-27,2024-09-06,,,-3.65,-3.34,-11.06,96.4,32.89,1965750.0,0.0,0.0,-2.91
8039,台虹,2024-09-03,2024-09-13,,,-1.82,-1.33,-9.91,84.37,21.87,-1258522.0,588000.0,0.0,26.96
5386,青雲,2024-09-13,2024-09-16,,,2.98,0.42,0.0,54.1,-0.76,-25680.0,0.0,0.0,170.67
2425,承啟,2024-09-16,2024-09-18,,,1.08,-0.78,-0.54,69.97,9.370000000000001,-79000.0,0.0,0.0,-11.06
4583,台灣精銳,2024-09-05,2024-09-18,,,25.04,2.49,-5.85,86.8,36.480000000000004,-44124.0,0.0,0.0,20.91
4526,東台,2024-09-05,2024-09-20,,,9.49,4.76,-8.22,77.04,19.7,3597000.0,0.0,0.0,-22.53
1735,日勝化,2024-09-18,2024-09-23,,,0.72,2.8,-5.48,70.77,19.02,49000.0,0.0,0.0,1.44
3081,聯亞,2024-09-06,2024-09-23,,,23.99,4.14,-0.31,89.6,33.97,1140860.0,488000.0,0.0,89.13
3450,聯鈞,2024-09-06,2024-09-23,,,20.04,4.14,0.0,61.11,5.71,-555807.0,-684000.0,0.0,44.0
5438,東友,2024-09-23,2024-09-24,,,3.08,0.66,-1.6,80.21,33.040000000000006,401025.0,0.0,0.0,70.0
8032,光菱,2024-09-23,2024-09-24,,,4.36,0.66,-4.93,82.35,35.56,-778000.0,0.0,0.0,19.29
6231,系微,2024-09-19,2024-09-25,,,5.06,3.26,0.0,66.54,8.39,117894.0,-38000.0,0.0,5.22
8249,菱光,2024-09-20,2024-09-25,,,8.07,2.72,-0.22,90.02,48.76,-2404001.0,0.0,0.0,118.75
5443,均豪,2024-09-24,2024-10-07,,,-2.08,1.22,-5.13,50.0,1.24,6646731.0,283000.0,0.0,112.51
6187,萬潤,2024-09-23,2024-10-07,,,5.0,1.88,-2.13,71.5,19.11,624498.0,486000.0,0.0,497.69
6643,M31,2024-09-25,2024-10-07,,,3.84,-0.25,-3.17,41.86,-11.98,171629.0,-95880.0,0.0,-10.46
8996,高力,2024-09-24,2024-10-07,,,-2.63,1.22,-12.39,57.39,5.99,959611.0,79000.0,0.0,13.97
1721,三晃,2024-10-07,2024-10-08,,,-1.34,-0.4,-9.95,89.31,24.3,863000.0,0.0,0.0,11.1
3230,錦明,2024-10-07,2024-10-08,,,-0.04,-0.4,0.0,81.43,12.950000000000001,161000.0,0.0,0.0,-48.42
5210,寶碩,2024-10-08,2024-10-09,,,-7.79,0.21,-6.41,74.57,18.91,-100000.0,0.0,0.0,-34.6
5234,達興,2024-09-25,2024-10-09,,,5.6,-0.44,0.0,70.68,16.470000000000002,1387059.0,-3438000.0,0.0,-11.52
6144,得利影,2024-10-08,2024-10-09,,,-1.3,0.21,0.0,67.86,5.47,0.0,0.0,0.0,-9.49
6706,惠特,2024-10-07,2024-10-11,,,3.91,0.88,0.0,71.52,9.87,1218808.0,0.0,0.0,-17.95
4402,郡都開發,2024-10-09,2024-10-14,,,7.56,1.4,0.0,22.68,-21.7,-49000.0,0.0,0.0,-9.33
5907,大洋-KY,2024-10-11,2024-10-14,,,-0.39,0.32,-5.08,82.51,30.61,-506000.0,0.0,0.0,-18.47
1799,紅電醫,2024-10-07,2024-10-16,,,7.41,1.36,0.0,13.69,-34.71,-249950.0,-745000.0,0.0,306.19
6246,臺龍,2024-10-09,2024-10-16,,,-4.01,1.55,-6.35,66.94,20.44,78500.0,0.0,0.0,4.65
2929,淘帝-KY,2024-10-14,2024-10-21,,,-3.73,2.47,-7.11,84.12,30.349999999999998,-1176000.0,0.0,0.0,-9.02
3234,光環,2024-10-16,2024-10-21,,,5.38,2.31,0.0,69.46,12.590000000000002,1456000.0,0.0,0.0,-17.84
8404,百和興業-KY,2024-10-14,2024-10-21,,,6.82,2.47,-2.4,86.74,30.61,1174544.0,0.0,0.0,26.39
4991,F-環宇,2024-10-21,2024-10-23,,,-1.49,-0.88,-1.15,91.79,32.09,-1127325.0,0.0,0.0,20.97
3081,聯亞,2024-10-11,2024-10-25,,,-0.25,1.95,-2.37,94.08,30.11,322010.0,162500.0,0.0,76.89
3363,上詮,2024-10-16,2024-10-28,,,-1.45,0.81,-10.26,73.36,21.26,433012.0,0.0,0.0,24.58
6187,萬潤,2024-10-21,2024-11-01,,,-2.61,-3.24,-2.82,41.82,-6.97,491626.0,-804812.0,0.0,486.43
4956,光鋐,2024-10-21,2024-11-04,,,-7.57,-2.45,-11.83,87.34,35.339999999999996,10222000.0,0.0,0.0,40.99
6546,正基,2024-10-23,2024-11-04,,,-20.76,-1.58,-24.64,25.11,-20.78,792100.0,-245000.0,0.0,8.61
6791,虎門科技,2024-11-04,2024-11-05,,,5.06,0.62,0.0,87.05,32.56,-11000.0,0.0,0.0,18.07
6763,綠界科技,2024-11-04,2024-11-06,,,-3.32,1.1,-4.16,79.3,31.39,69850.0,0.0,0.0,6.17
6151,晉倫,2024-10-28,2024-11-07,,,-5.34,0.91,-3.41,82.18,31.169999999999998,-591010.0,0.0,0.0,3.46
4576,大銀微系統,2024-10-25,2024-11-08,,,-0.75,0.88,-7.14,80.76,24.01,1400000.0,0.0,0.0,17.8
8044,網家,2024-11-05,2024-11-13,,,11.57,-1.07,0.0,94.41,39.54,-409424.0,0.0,0.0,-14.48
3447,展達,2024-11-01,2024-11-14,,,23.87,-0.28,0.0,85.87,42.02,600000.0,0.0,0.0,79.48
8047,星雲,2024-11-14,2024-11-15,,,-5.4,0.12,-5.69,80.16,24.75,5000.0,0.0,0.0,25.1
3363,上詮,2024-11-07,2024-11-19,,,-7.75,-2.39,-9.4,30.77,-10.85,-796338.0,-381000.0,0.0,24.58
3081,聯亞,2024-11-06,2024-11-20,,,-6.87,-2.28,-17.52,57.1,5.29,1925310.0,-6000.0,0.0,76.1
6442,光聖,2024-11-08,2024-11-20,,,-2.27,-3.67,-10.42,66.49,9.8,521960.0,35000.0,0.0,178.77
4991,F-環宇,2024-11-13,2024-11-27,,,3.27,-2.3,-12.69,82.64,25.790000000000003,-525271.0,0.0,0.0,-7.16
3211,順達,2024-11-19,2024-11-29,,,15.38,-2.56,0.0,80.58,24.87,835647.0,512000.0,0.0,-36.08
3625,西勝,2024-11-27,2024-11-29,,,-7.29,-0.32,-6.65,73.02,18.22,-100000.0,0.0,0.0,-73.03
6781,AES-KY,2024-11-15,2024-12-02,,,19.55,-0.02,0.0,85.67,29.349999999999998,44306.0,428000.0,0.0,17.48
4931,新盛力,2024-11-20,2024-12-04,,,34.15,2.5,-2.36,81.39,27.700000000000003,-1556410.0,0.0,0.0,83.48
3597,映興,2024-12-04,2024-12-10,,,-11.94,-0.55,-14.97,74.43,20.11,-289000.0,0.0,0.0,103.14
5314,世紀*,2024-11-29,2024-12-11,,,16.6,2.89,0.0,78.89,33.43,-38002.0,0.0,0.0,1684.32
3363,上詮,2024-12-02,2024-12-12,,,11.97,1.51,-1.72,48.03,-0.6,-1002000.0,0.0,0.0,-8.47
1569,濱川,2024-11-29,2024-12-13,,,7.68,3.56,0.0,76.79,23.41,1998000.0,0.0,0.0,-9.97
3081,聯亞,2024-11-29,2024-12-13,,,17.46,3.56,0.0,37.32,-8.34,-478987.0,49000.0,0.0,41.78
5314,世紀*,2024-12-13,2024-12-17,,,9.35,-0.01,0.0,70.04,12.19,4000.0,0.0,0.0,396.55
3625,西勝,2024-12-13,2024-12-20,,,2.1,-2.21,-3.39,58.08,4.38,11000.0,0.0,0.0,-65.3
6781,AES-KY,2024-12-11,2024-12-23,,,4.76,1.02,-3.74,64.65,8.35,135748.0,-81000.0,0.0,28.15
6104,創惟,2024-12-10,2024-12-24,,,-2.63,0.13,-11.84,75.44,21.709999999999997,56140.0,1411000.0,0.0,38.01
6426,統新,2024-12-12,2024-12-24,,,-16.53,0.32,-17.85,75.09,19.08,-71000.0,0.0,0.0,-19.19
3363,上詮,2024-12-25,2024-12-26,,,1.11,0.12,0.0,58.14,3.16,626000.0,0.0,0.0,39.11
3081,聯亞,2024-12-20,2025-01-02,,,8.01,1.49,-0.76,55.61,0.41000000000000003,-627000.0,0.0,0.0,-19.27
6442,光聖,2024-12-18,2025-01-02,,,17.58,-1.39,0.0,58.86,4.22,610241.0,122500.0,0.0,255.52
2250,IKKA-KY,2025-01-02,2025-01-03,,,-1.13,0.33,-8.93,78.7,23.599999999999998,104510.0,0.0,0.0,-15.38
3363,上詮,2025-01-02,2025-01-07,,,10.9,3.59,-0.05,66.94,6.17,1132000.0,0.0,0.0,39.11
